# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_1cbd4d46294c_model
# start_datetime = 2023-06-16 19:15:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/Rtmp0ADxYU/standata-1cbd3839a509.json
# init = 2 (Default)
# random
#   seed = 236
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/Rtmp0ADxYU/model_51b134b60d51aa5bd706d492e3e27d52-202306161615-4-2c1c41.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/Rtmp0ADxYU/model_51b134b60d51aa5bd706d492e3e27d52-profile-202306161615-4-559899.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3.1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4.1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5.1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6.1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7.1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8.1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9.1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10.1,zs_11_1.1,zs_11_1.2,zs_11_1.3,zs_11_1.4,zs_11_1.5,zs_11_1.6,zs_11_1.7,zs_11_1.8,sds_11.1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,s_11_1.1,s_11_1.2,s_11_1.3,s_11_1.4,s_11_1.5,s_11_1.6,s_11_1.7,s_11_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0174241
# Diagonal elements of inverse mass matrix:
# 0.11921, 2.37246, 0.43743, 0.0403717, 0.00930972, 0.00744166, 0.0215841, 0.136972, 0.0685947, 0.343754, 0.0737285, 0.144425, 0.0260837, 0.249982, 0.175624, 0.404152, 0.237181, 0.451778, 0.457081, 0.141545, 0.0431161, 0.00809234, 0.0961827, 0.199061, 0.127599, 0.0990714, 0.140069, 0.156637, 0.073373, 0.0558097, 0.00793201, 0.0718493, 0.167284, 0.121192, 0.0782832, 0.116208, 0.134848, 0.076275, 0.253759, 0.0958261, 0.379851, 0.419415, 0.61533, 0.527564, 0.735803, 0.672742, 0.507964, 0.616445, 0.596286, 0.643951, 0.67629, 0.788315, 0.744799, 0.93025, 0.891665, 1.29204, 0.67012, 0.625926, 0.855243, 0.68025, 1.01994, 0.877718, 1.03401, 0.782966, 1.14538, 0.272743, 0.127506, 0.58821, 0.371896, 0.586089, 0.45314, 0.902257, 0.76171, 1.07966, 0.707008, 0.664918, 0.771708, 0.691707, 1.05784, 0.872139, 0.973232, 0.930598, 1.10525, 0.531708, 0.492786, 0.847611, 0.648026, 0.804434, 0.822789, 0.955811, 0.891136, 0.884128, 0.105449, 0.0796918, 0.139426, 0.0336061, 0.185322, 0.107058, 0.209291, 0.225412, 0.0833561, 0.0112528, 0.00205554, 0.042647, 0.0658296, 0.133161, 0.197351, 0.207464, 0.239693, 0.133436, 0.135585, 0.209628, 0.132133, 0.132381
-245.308,0.989374,0.0174241,8,255,0,307.53,0.295849,-2.90277,-0.302865,0.588232,-0.271141,-0.0137023,0.154225,1.56465,-0.195592,-2.35688,7.23429,1.47595,0.0374285,-1.27374,-0.994402,0.621125,-1.60475,0.530093,0.300042,0.547418,0.695193,-0.19253,-0.874298,-1.54785,0.78426,-0.638112,0.833174,0.908194,0.992918,0.631994,-0.27913,-0.962443,-1.54149,0.831234,-0.509228,1.22393,0.880077,0.910629,-0.126577,-0.0302002,-0.48773,0.890681,-0.214775,-0.309987,0.595663,-2.24339,1.32363,-0.538962,0.218305,0.488872,0.203917,-0.92589,0.284822,1.31185,0.864492,0.287285,0.467512,-0.417188,0.459571,-0.785322,0.828934,-1.27462,-1.05842,0.426033,0.0589475,-0.104227,-0.252767,2.05746,1.0278,1.22817,0.302613,2.72808,-1.63078,0.560414,-0.242092,-0.800951,-0.669422,0.0746737,1.01446,1.50972,0.241954,-0.995692,0.0742457,1.21493,-1.35767,0.21177,-0.971777,-0.18851,-0.278923,0.275968,-0.493622,0.119734,-0.585387,0.451057,0.788605,0.0501531,-0.388172,0.309006,-0.977974,0.411969,0.14915,0.671523,0.116839,1.43226,0.81986,-0.919421,0.734063,0.782964,-2.07397,-0.0290527,-0.00460246,-1.85314,-0.0149774,-0.11748,-2.19101,4.25544,-1.96152,-0.0991268,1.11571,11.3191,-1.41497,-17.0504,0.807963,0.020489,-0.697265,-0.544353,0.340015,-0.878469,0.290182,0.164248,0.690269,-0.191167,-0.868106,-1.53688,0.778705,-0.633593,0.827273,0.901761,0.575512,-0.254184,-0.876429,-1.40373,0.756946,-0.463717,1.11454,0.801423,-0.167542,-0.0399739,-0.645575,1.17893,-0.284283,-0.410308,0.788438,-2.96942,-0.154836,0.0627159,0.140446,0.0585824,-0.265995,0.0818251,0.376876,0.248356,0.0275586,-0.0245922,0.0270906,-0.0462928,0.0488636,-0.0751354,-0.0623913,0.0251136,-0.05841,-0.141654,1.15303,0.575996,0.688284,0.169588,1.52885,-0.91391,-0.0179743,-0.0594672,-0.0497017,0.00554421,0.0753195,0.11209,0.017964,-0.0739259,0.145469,-0.16256,0.0253561,-0.116355,-0.0225711,-0.0333966,0.0330428,-0.0591033,-0.0873102,0.067275,0.11762,0.00748032,-0.0578957,0.0460882,-0.145865,0.061445,-0.753796,0.601828,0.641921,-1.70036,-0.0238191,-0.00377337,-1.51932,-0.0122794,-0.0963167,-25.4017,0.295849
-256.573,0.899208,0.0174241,8,255,0,314.864,0.664193,-1.00962,-1.21106,0.812932,-0.14086,0.15224,-0.0302976,1.29207,-0.463052,-2.48376,9.46702,1.88333,-0.0671011,-2.33511,-2.2107,-0.326036,-1.05694,0.426115,0.238399,0.449821,0.498647,-0.105914,-0.514738,-1.03346,0.594596,-0.256304,0.37336,0.715939,1.36583,1.3432,-0.321683,-1.05291,-1.92421,0.785938,-0.618633,0.594029,1.14712,0.73718,-0.182515,-0.276861,0.383,0.699559,-0.563694,-0.65885,1.27666,-1.43161,0.540844,1.03353,0.840738,-1.57788,-0.364578,0.27658,-0.0255967,-1.55285,0.00880352,0.0335185,0.307036,0.733129,0.977125,-0.87488,-0.105383,-1.45006,0.439657,1.29807,0.078032,-0.434499,-0.165557,1.9766,1.35378,0.749732,-0.0191319,2.59354,-1.61009,0.750832,0.455642,-0.228232,1.338,0.0512679,0.227786,2.29525,0.362626,-0.325126,0.0833049,-0.167493,-0.779426,-1.32224,-0.306409,-0.0103959,-1.30739,-0.993303,-0.0760209,0.0967285,-0.986013,0.695053,0.878196,0.00757323,-1.12679,0.752592,-0.268235,0.132367,0.123305,0.656184,0.127783,1.60152,1.33156,-0.855335,0.163555,0.262372,-1.533,-0.273591,-0.31409,-1.36613,-0.306299,-0.278402,-11.4651,7.69604,-1.33353,1.44126,-0.286828,12.232,-4.38372,-23.5138,0.84716,-0.0301835,-1.05038,-0.994422,-0.146658,-0.475432,0.191676,0.107237,0.681065,-0.144661,-0.703042,-1.41153,0.812114,-0.350067,0.509944,0.977847,0.99018,-0.237138,-0.776184,-1.41849,0.579377,-0.456044,0.437907,0.845633,-0.0987124,-0.149739,0.207143,0.378352,-0.304871,-0.356335,0.690475,-0.774278,0.0346423,0.0281803,-0.0528883,-0.0122201,0.00927055,-0.000857964,-0.0520493,0.000295081,0.0239586,0.0572076,0.0762471,-0.0682686,-0.00822324,-0.113151,0.0343073,0.101291,-0.326235,-0.124305,1.48409,1.01646,0.562922,-0.0143648,1.94731,-1.20891,0.0379572,-0.0190128,0.111462,0.00427086,0.0189757,0.191205,0.0302085,-0.0270845,-0.0162014,-0.0753927,-0.127899,-0.0296385,-0.00100558,-0.126462,-0.0960807,-0.00735338,-0.12158,0.0857035,0.108286,0.000933817,-0.138939,0.0927984,-0.0330748,0.0163215,-1.13893,0.217784,0.349365,-2.04129,-0.364303,-0.41823,-1.81909,-0.407856,-0.37071,-26.2068,0.664193
-254.439,0.974134,0.0174241,8,255,0,306.408,0.360164,-2.47002,-1.49287,0.513375,-0.351922,0.00403233,-0.0293472,1.64463,-0.058759,-1.74663,5.76007,0.423463,-0.180845,0.059522,-0.672713,-0.22472,-1.39138,0.5553,1.54948,0.866964,0.590676,-0.236431,-0.650317,-1.39134,0.897601,-0.67195,0.665905,1.15919,1.07292,0.61629,-0.240061,-0.634329,-1.32427,1.08346,-0.797132,0.730673,0.914473,1.02756,-0.33752,-0.0999265,-0.345946,1.03804,-1.16794,-0.406717,-0.057892,-1.14428,0.654519,-0.480725,-0.179421,1.79331,0.184305,0.239001,0.518686,1.32803,-0.0404496,0.113568,-0.694115,-0.0591445,0.811725,0.532625,0.726583,1.0885,-0.522171,-1.19551,0.185207,1.498,0.0218575,-0.189137,-0.30345,-0.824485,0.156113,-2.05246,-0.530951,0.0792432,-0.452723,-1.77407,-0.152181,0.429126,0.0949002,-2.03019,-0.788258,0.695984,0.0844784,0.825681,-1.51879,2.51365,-0.60405,0.880181,1.21763,0.866375,-0.0350837,0.101297,-0.908389,1.00762,1.47089,0.281809,-1.2301,0.236516,-1.07661,0.67726,0.0798717,0.648499,0.111865,1.41064,0.916709,-0.997365,0.563012,0.671269,-1.82535,-0.10471,-0.106446,-1.72724,-0.0976854,-0.173015,-8.59905,2.95708,-2.0271,0.0232265,-0.169042,9.4732,-0.338456,-10.0607,0.367127,-0.156786,0.0516034,-0.583218,-0.194824,-1.20627,0.481425,1.34334,0.63375,-0.253672,-0.69774,-1.4928,0.963057,-0.72095,0.714465,1.24372,0.633273,-0.246677,-0.651809,-1.36076,1.11331,-0.819099,0.750808,0.939673,-0.220913,-0.0654037,-0.226428,0.679415,-0.764437,-0.266204,-0.0378914,-0.74895,-0.0545951,-0.0203766,0.203663,0.0209312,0.0271429,0.0589063,0.150823,-0.00459379,-0.128555,-0.010954,0.150337,0.098646,0.134568,0.201599,-0.0967097,-0.221416,0.118707,0.00173206,-0.0149878,-0.0240463,-0.0653348,0.0123709,-0.162644,-0.0420742,-0.0382453,-0.149871,-0.012856,0.0362519,0.00801702,-0.171507,-0.0665907,0.0587956,0.0836388,-0.153849,0.254625,-0.0611883,0.0891595,0.123342,0.087761,-0.00355386,-0.0725546,0.0804802,0.117482,0.0225086,-0.0982503,0.018891,-0.0859907,0.0540939,-0.914294,0.516119,0.615359,-1.67332,-0.0959882,-0.0975798,-1.58338,-0.0895491,-0.158605,-24.7214,0.360164
-264.721,0.996883,0.0174241,8,255,0,314.116,0.371739,-0.712266,-0.102815,0.563216,-0.15139,0.00980646,0.20153,1.36568,-0.0236858,-2.32046,9.03251,0.942202,0.242483,-1.74131,-0.660326,-0.422161,0.196488,0.0146655,0.437026,0.759761,0.52253,-0.111473,-0.628488,-1.2865,0.458696,-0.10984,0.409073,0.594843,1.26326,0.726723,-0.155281,-0.718407,-1.07493,0.512052,-0.399383,0.266766,0.737378,1.33081,-0.678645,-0.0600869,0.0982902,1.17539,0.304681,-0.617091,1.32936,-2.14603,1.00626,-0.102281,1.76905,-0.455001,-0.735683,-0.250568,-1.58035,-1.32946,0.413709,0.0644036,0.368763,0.380437,0.275513,-2.09158,-0.247819,-1.81509,0.56742,1.06148,0.10361,1.28605,0.561692,-0.762008,-1.89589,1.79429,-0.14231,0.980978,-0.712865,0.0412873,-0.110121,-1.05661,0.996173,-0.45553,0.459838,1.76622,0.517057,-0.963971,0.0433738,-0.849514,-0.251759,-1.83608,-0.72828,-0.0923103,-0.114898,-1.01045,-0.334654,0.0633917,-1.08156,0.558252,1.22618,-0.174737,-1.03503,0.724888,0.0182426,0.373631,0.0984641,0.706886,0.12191,1.46529,1.62924,-0.575999,0.283202,0.362324,-1.14629,-0.0491188,-0.0417117,-0.929624,-0.0966708,-0.0844967,-0.928674,5.08726,-1.36743,0.088577,1.82032,12.3356,-0.213942,-20.9596,0.715849,0.184229,-1.32298,-0.50169,-0.320741,0.149284,0.0111423,0.332035,0.660093,-0.14082,-0.793946,-1.62519,0.579454,-0.138756,0.516768,0.751444,0.967134,-0.20665,-0.956066,-1.43053,0.681446,-0.531504,0.355016,0.981313,-0.682896,-0.0604633,0.0989058,1.18275,0.306589,-0.620956,1.33768,-2.15947,-0.00658724,0.113933,-0.0293037,-0.0473807,-0.0161375,-0.10178,-0.0856223,0.0266444,0.0382074,0.0394169,0.0285458,-0.216708,-0.0256764,-0.188061,0.0587901,0.10998,0.0530977,0.0231907,-0.0314612,-0.078276,0.0740811,-0.00587561,0.0405019,-0.0294322,-0.00477638,-0.0458292,0.0432078,-0.0197581,0.0199449,0.0766078,0.0224267,-0.0418111,-0.0538521,-0.0159594,-0.116392,-0.0461669,-0.0058517,-0.00728355,-0.0640541,-0.0212143,-0.106495,0.0549678,0.120735,-0.0172053,-0.101914,0.0713755,0.00179624,0.0367893,-0.938443,0.461406,0.590315,-1.86759,-0.0800264,-0.0679586,-1.51458,-0.1575,-0.137666,-26.3366,0.371739
-255.524,0.947765,0.0174241,8,255,0,325.457,-0.0446325,-1.42217,-1.76392,0.61362,-0.2876,-0.0622704,-0.0538577,1.72458,-0.225318,-2.31258,6.08419,1.11081,-0.127334,-0.55852,-1.45827,-0.238778,-1.63365,0.156932,0.790837,0.543111,0.337634,-0.089572,-0.499248,-0.783957,0.52552,-0.411097,0.199622,0.663386,1.71602,0.520288,-0.19718,-0.713763,-1.15736,0.820813,-0.511018,0.486269,0.994854,1.21705,-0.344161,-0.0463941,-0.118468,0.590937,-0.347523,-0.20351,0.284495,-1.17199,1.42252,-0.686571,-0.0858893,-0.90324,0.0789115,0.664922,-0.992229,1.29563,0.336117,0.0592659,-1.36565,0.832319,-0.228945,0.315881,0.196273,2.34908,0.682081,-0.747106,0.0651048,-0.79085,-0.54684,-0.405131,0.897814,0.541544,1.25609,-0.151421,1.84936,0.0439535,0.798487,-0.403214,-0.239874,-1.14094,-0.742008,-0.559718,0.629974,-0.0416405,0.0420902,-1.40539,-1.96183,1.56719,-0.962262,0.400733,1.6109,0.381477,1.44806,0.0832269,-1.05805,1.10265,1.93224,0.0894472,-1.69849,0.565641,-1.65742,0.694679,0.0814699,0.663979,0.115857,1.39889,0.890759,-0.622254,1.05015,1.14568,-1.5523,0.376525,0.329806,-1.35677,0.338387,0.328771,-10.732,3.73338,-1.74981,-0.378865,-0.32768,10.4927,-1.37088,-14.0702,0.603294,-0.0691563,-0.303339,-0.792001,-0.129683,-0.887253,0.0852313,0.429512,0.579387,-0.153708,-0.85672,-1.34529,0.901803,-0.705451,0.342555,1.13838,0.633216,-0.239978,-0.868685,-1.40857,0.99897,-0.621933,0.591813,1.21079,-0.489577,-0.0659968,-0.168524,0.840623,-0.49436,-0.289497,0.404702,-1.66719,-0.0406902,-0.0050903,-0.0535313,0.00467676,0.0394072,-0.0588053,0.0767865,0.0199203,-0.0889105,0.0541879,-0.0149054,0.0205653,0.0127783,0.152936,0.0444067,-0.0486402,-0.0347606,-0.0240355,-0.0178069,0.0394621,0.0238028,0.0552095,-0.00665551,0.081286,0.0336085,-0.0169714,-0.0100963,-0.0480226,-0.0312313,-0.0235587,0.0265157,-0.00175266,-0.116966,-0.163277,0.130432,-0.0800861,0.0333517,0.13407,0.0317492,0.120518,-0.0861993,0.0898325,0.157419,0.00728726,-0.138376,0.0460827,-0.13503,0.0565954,-0.554278,0.935429,1.02052,-1.38273,0.335393,0.293778,-1.20855,0.301421,0.292855,-25.1835,-0.0446325
-255.655,0.982691,0.0174241,8,255,0,305.342,-0.0452624,-1.42087,-1.38458,0.671325,-0.286733,-0.0359332,-0.00968999,1.67464,-0.185984,-2.72596,6.47412,0.909842,-0.142918,-0.513385,-1.37321,-0.45321,-1.71989,0.27168,0.841536,0.513216,0.366143,-0.114641,-0.55766,-0.810799,0.5168,-0.470818,0.158081,0.706793,1.92207,0.483884,-0.238466,-0.713844,-1.27434,0.907169,-0.452063,0.352926,0.726342,1.24021,-0.152517,-0.116713,0.199458,0.498453,-0.0868733,-0.501372,-0.0236712,-1.13912,1.67856,-0.979679,-0.101844,-0.825446,-0.0399754,0.446122,-0.928145,1.28226,0.497838,0.0471564,-1.31735,0.937201,-0.444707,0.198349,0.158655,2.338,0.604662,-0.257797,0.0691372,-0.536994,-0.599296,-0.500416,0.89078,1.53523,0.875182,0.107254,1.86363,0.0292893,0.498257,-0.313469,0.152714,-0.661553,-0.862174,-0.949811,0.47298,0.113666,0.0534277,-1.56669,-1.87942,1.69948,-1.1653,0.773947,1.57778,0.052989,1.94262,0.0648246,-1.34562,1.09355,1.42621,0.0821911,-1.64527,0.743417,-1.71455,0.729241,0.0751787,0.668335,0.115204,1.36856,0.823655,-0.678617,1.13487,1.19339,-1.65213,0.334651,0.402377,-1.48845,0.392025,0.293175,-8.96391,4.34624,-1.85634,-0.232636,-0.0627342,10.8419,-1.20408,-17.6482,0.466946,-0.0733478,-0.263477,-0.704753,-0.232595,-0.882677,0.139431,0.43189,0.703753,-0.220348,-1.07186,-1.55842,0.993327,-0.904947,0.303843,1.35851,0.600115,-0.295747,-0.885313,-1.58044,1.12508,-0.56065,0.437701,0.900813,-0.256008,-0.195909,0.334801,0.836681,-0.145822,-0.84158,-0.0397335,-1.91208,-0.0461981,-0.00480262,-0.0389251,-0.0018851,0.0210375,-0.043768,0.0604668,0.0234762,-0.0910782,0.0647955,-0.0307458,0.0137133,0.010969,0.161643,0.0418046,-0.0178234,-0.0157282,-0.017553,-0.0146568,0.0260903,0.0449659,0.0256335,0.00314138,0.0545845,0.0266207,-0.0167479,0.00815913,-0.0353452,-0.0460639,-0.0507462,0.0252702,0.00607289,-0.10156,-0.121832,0.110168,-0.0755399,0.0501708,0.102279,0.00343499,0.12593,-0.101162,0.0822116,0.10722,0.00617902,-0.123689,0.0558891,-0.128898,0.0548234,-0.558947,0.934743,0.982939,-1.36078,0.275637,0.33142,-1.22597,0.322893,0.241475,-25.5037,-0.0452624
