# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-alt/prior_part_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.361593
# Diagonal elements of inverse mass matrix:
# 14.498, 21.3462, 1.19387, 1.20436, 1.03025, 0.99103, 0.968078, 0.955962, 0.893453, 0.966588, 1.30231, 0.947939, 0.989868, 1.19465, 0.893355, 1.21684, 0.842873, 1.05017, 0.830187, 1.34213, 1.09695, 0.866455, 0.988281, 0.889535, 1.05338, 0.920066, 1.1521, 0.95406, 1.69137, 1.01605, 0.969815, 1.04067, 1.07197, 0.943259, 0.994479, 1.00836, 0.880609, 1.51122, 0.937217, 1.25167, 0.855801, 1.07657, 1.05173, 1.02954, 0.896504, 0.988419, 1.68793, 0.960968, 1.05042, 1.10823, 0.95253, 0.952946, 0.911878, 1.0781, 0.999873, 1.12955, 1.01337, 0.861397, 0.791696, 1.01285, 0.993227, 1.05369, 0.879749, 1.01329, 1.66629, 1.12312, 0.880938, 0.927729, 0.897724, 0.954972, 0.880797, 1.17325, 1.06324, 1.36231, 1.03792, 0.806547, 0.833727, 1.07385, 1.03832, 0.928684, 1.06782, 0.858371, 1.29171, 0.944331, 1.0917, 1.1577, 1.06802, 1.12018, 0.9088, 1.18673, 1.19838, 2.00628, 1.40412, 1.23948, 1.07503, 1.39712, 0.928207, 0.987175, 1.00509, 0.898979, 0.895985, 0.868298, 1.07351, 1.11552, 1.00742
-158.83,0.689152,0.361593,4,15,0,223.47,1.50994,-5.02166,-0.0702258,2.76253,1.26409,-2.37667,0.452874,0.830069,0.409004,1.26486,11.7295,-0.355307,-0.199669,-0.340589,-0.417919,-2.55348,-2.35757,2.03526,0.900427,5.68371,-0.282645,0.586677,-0.451422,0.0811395,-0.232686,1.18347,-1.07392,0.120465,0.127896,0.0401447,-1.35012,0.566201,-0.0755265,1.0627,0.26348,-0.261206,-1.40653,10.3276,0.228052,-0.278279,-1.29468,0.844907,0.136845,-1.45865,0.738049,-1.00969,1.94614,0.212659,-1.25913,-1.32802,0.325595,0.787451,-0.289299,-0.850682,0.0481712,0.494695,-0.341807,1.64517,-0.322643,-1.07538,-0.204469,-0.510647,-0.274627,1.23147,3.38412,0.441582,-0.644529,0.313834,1.38469,-0.855174,-0.767221,-0.0891592,1.36887,10.0547,-0.869347,0.905497,-0.175261,-2.25914,-0.609537,-0.0666196,-0.919526,0.914852,0.142571,-0.318937,-1.32792,-0.665788,0.0985729,0.927919,-2.39816,0.274505,0.0376309,4.08567,0.173255,3.10669,10.7787,4.1663,0.697374,0.0285748,-0.858378,-0.171787,0.955149,0.119175,-0.00409964,-0.666762,0.66486,-0.823715,32.4031,14.8272,-27.8772,5.312,9.73631,4.79742,14.8362,-2.01946,-1.13486,-1.93581,-2.37533,-14.5132,-13.3997,11.5678,5.11776,-0.0361492,0.0750338,-0.0577352,0.0103774,-0.0297597,0.151362,-0.137351,0.015407,0.414598,-13.9435,5.84748,-0.780006,10.9752,2.72111,-2.69763,-14.526,0.44382,-0.541568,-2.51963,1.64431,0.266319,-2.83874,1.43634,-1.965,0.105202,-0.622884,-0.656963,0.161071,0.389549,-0.143115,-0.420828,0.0238301,-1.15672,5.56744,-1.09186,-3.6392,-0.691947,-1.72809,-0.92937,4.16744,4.43996,-6.48053,3.15549,13.9226,-8.5985,-7.71415,-0.896466,13.7635,-0.123943,0.129097,-0.024987,-0.322087,-0.0869021,-0.00949801,-0.131097,0.130431,-1.30307,-5.42544,-2.72019,0.402736,3.79117,-9.79809,1.12154,0.153748,2.90547,0.119051,-3.57626,-0.715715,3.97944,0.496521,-0.0170803,-2.77793,2.77001,-43.6221,1.50994
-148.171,0.988453,0.361593,4,15,0,201.876,2.55314,0.318081,-0.487459,1.1983,-0.678871,-0.938342,0.839282,-0.645862,0.445791,0.607115,0.00591622,-0.000361481,-0.550946,-0.575338,-0.777987,-2.39165,-0.74214,0.686931,0.577097,5.66294,-0.213448,0.734856,0.877771,-1.03167,-0.240422,0.899444,-0.720663,0.986883,0.14506,1.75233,0.109461,-0.436767,-0.119169,-1.2704,-0.771285,0.251982,0.136141,0.923032,1.74204,-0.188224,0.722286,-1.42183,0.041795,0.677291,0.198406,0.120553,1.78003,0.26158,0.155392,0.139643,-0.286647,0.330084,-0.54775,-0.830466,2.0388,0.786632,0.370316,0.56927,-0.717292,-0.831574,-0.430464,1.46644,0.353287,-0.68786,1.95766,1.31751,-1.53615,-0.657801,0.0811563,-0.529716,0.597161,-0.0569,0.851359,3.64903,-1.11169,-0.645793,-0.267198,-1.80148,-0.0890767,0.29136,-1.11727,-0.609042,0.0849582,0.488488,-0.358859,-0.0697135,-0.399072,0.106732,0.735869,1.1181,-1.31783,1.12118,0.134843,3.66545,10.0379,4.41958,0.698531,0.218706,-1.6472,-0.851715,-1.97975,1.54952,0.0519388,-0.646083,-0.379066,-0.00288392,0.00708944,-0.00401635,-0.00555144,0.00496538,-0.00382107,0.0026374,0.00359183,-0.00204705,-3.11998,-3.2581,-4.4057,-13.5438,-4.2027,3.89005,3.26807,-0.0309626,0.106598,0.127329,-0.149654,-0.0348755,0.130473,-0.104539,0.143157,1.61746,0.101036,-0.40315,-0.109997,-1.17262,-0.711921,0.232588,0.125663,3.10088,-0.335044,1.28569,-2.5309,0.0743963,1.2056,0.353167,0.214589,0.205767,0.122236,0.109848,-0.225486,0.259655,-0.430878,-0.653271,1.60378,0.724954,1.11444,-1.40421,-1.62794,-0.842701,2.87078,0.691616,-1.3466,4.80764,-5.60545,-2.40034,0.296142,-1.93295,2.17906,-0.20763,3.10664,-0.0944476,-0.0548654,-0.0227007,-0.153051,-0.00756779,0.0247534,-0.0949211,-0.0517431,0.54768,-0.402344,-0.0781611,-0.447429,0.119666,0.825039,1.25359,-1.47751,3.08721,0.966587,-7.27993,-3.76422,-8.74967,6.84822,0.229548,-2.85542,-1.67531,-30.2338,2.55314
-164.699,0.75442,0.361593,4,15,0,209.095,-2.72538,-2.63103,0.607612,-1.1897,-0.191681,1.01429,-1.31209,-0.356154,-0.172002,-1.51411,0.0218299,0.72797,1.10958,0.2221,-0.63117,2.37293,0.450254,-1.02829,0.143437,0.774051,-1.99062,-0.46154,-1.04378,0.160903,-0.298064,0.111309,0.538035,-1.62676,6.00095,-3.38401,-0.629336,1.89039,0.272898,0.330447,-0.616038,-2.64176,0.402728,3.99034,-0.451507,-0.455276,-0.295729,2.02994,0.598512,1.0597,0.0453476,-0.645517,3.03428,0.773281,-0.403096,-0.749227,0.712444,1.12848,-1.63555,0.615885,-1.65795,0.733922,-0.486595,1.19624,-1.54735,0.281244,0.945013,-1.99668,0.827422,2.5636,3.19145,-0.722887,1.3128,0.38433,0.882792,-0.276514,-0.489604,1.19448,-1.23036,1.5015,0.62151,0.102563,-0.133822,1.29772,-1.37508,-0.716079,-0.400009,0.856826,4.53935,-0.868993,-0.552852,-0.537722,-0.358939,-0.139768,1.37662,-1.10091,1.58272,1.09771,0.982554,1.6432,1.91273,1.17877,1.57505,-0.10236,0.0167886,1.10533,1.21791,0.308915,-0.603555,0.16437,0.840974,0.0132641,-0.025971,-0.00418437,0.0221419,-0.0286428,-0.00777482,-0.00375478,-0.0330528,0.563486,0.858869,0.171917,-0.488558,1.83677,0.34852,-0.795953,0.111028,-11.9456,-2.76968,-6.26366,0.96557,-1.78867,0.667958,3.22872,-9.76209,-13.5034,-2.51127,7.54329,1.08896,1.3186,-2.4582,-10.5415,1.60702,-1.37,-1.38144,-0.897325,6.15941,1.81605,3.21543,0.137597,-1.95868,0.567528,-0.295841,-0.549875,0.522878,0.828216,-1.20037,0.452011,-1.21681,-1.55294,3.81774,-4.93828,0.897578,3.01596,-6.37232,2.64068,8.18161,-1.08541,1.97117,0.577071,1.32551,-0.415186,-0.73514,1.79351,-1.84739,2.82125,0.465572,-0.607465,5.89082,-6.24195,-3.25053,-1.81578,3.88943,-0.953899,-0.606868,-0.590261,-0.394009,-0.153425,1.51112,-1.20847,1.73736,1.85662,-0.120658,0.01979,1.30294,1.43564,0.364141,-0.711454,0.193754,0.991316,-30.1731,-2.72538
-165.597,0.969268,0.361593,4,15,0,212.623,2.95991,-1.9417,-0.306088,1.4688,0.830133,-0.535338,1.48348,0.154961,0.359414,1.218,5.10717,-1.38769,-0.410578,0.260023,1.81591,-2.29226,-0.836559,0.289407,-1.66385,2.7854,2.22342,0.0456782,0.318958,0.389347,-0.0298414,-1.00123,-0.424427,1.71493,0.582419,3.35635,1.52719,-1.81472,-1.48808,-0.479583,1.01266,2.68671,-0.769335,1.48071,0.349277,0.737079,-0.430432,-1.1221,-0.493766,-0.663958,-0.442088,0.717216,0.433678,-0.893262,-0.0738168,0.0472772,-0.610329,-1.57791,1.78659,-0.00448927,1.78393,3.55083,1.88852,-1.67269,1.01518,-0.00162632,-0.117434,1.38971,-0.18876,-2.38549,1.77134,1.10514,-1.35126,-1.19664,0.378505,0.526116,0.751636,-1.32055,1.01874,1.63444,-0.292994,0.644526,-1.1358,-1.32164,1.46847,0.456286,0.225298,-1.75823,1.14643,1.20824,0.825592,0.0914871,0.624481,-0.299229,-0.605782,0.768913,-1.71158,2.68309,0.0371208,3.05415,8.12811,4.72431,-1.0902,1.21779,0.198839,-1.08483,-0.941917,0.101033,0.117892,0.589174,-0.946993,-1.56324,7.5014,4.23964,-2.73407,7.57639,0.791411,1.83559,6.22054,-3.86528,-1.14362,0.724269,5.05803,-6.38485,-2.33015,0.806115,-4.6345,1.29496,0.0266038,0.185767,0.226763,-0.0173802,-0.583136,-0.247194,0.99881,4.96978,2.26133,-2.68707,-2.20342,-0.710124,1.49945,3.97825,-1.13916,0.151474,0.319655,-0.186669,-0.486631,-0.214135,-0.287944,-0.191724,0.311041,-3.17182,-0.262111,0.167873,-2.16717,-5.60288,6.34387,-0.0159406,6.33442,3.34522,-2.9629,1.79823,-0.00288076,-0.208016,2.46166,-0.334359,-4.22552,1.80628,-2.20854,-1.95583,0.618641,0.859903,1.2285,-2.15836,1.66507,-0.335896,0.738903,-1.30211,-1.51516,1.6835,0.523099,0.258288,-2.01568,3.24182,2.21514,0.245468,1.67554,-0.80286,-1.62537,2.06306,-4.59233,-5.15046,5.75321,0.939378,-5.12508,-4.44991,0.477313,0.556958,2.78344,-4.47389,-31.5951,2.95991
-165.866,0.970299,0.361593,4,15,0,223.259,-2.93401,0.494794,0.351281,-1.22621,-0.470913,-0.196586,-2.11816,-0.0928836,0.080171,-1.8663,0.687783,-0.0881965,-1.53877,0.0722261,0.0533037,1.79875,0.186156,-0.135702,2.37556,1.15686,-1.14434,1.05499,0.620479,-1.17156,-0.848444,0.408027,1.44851,0.982576,6.97193,-1.50361,-1.15562,2.62899,0.908942,0.0675183,-1.55997,-1.69411,1.73079,3.90479,0.593743,0.731331,2.38368,1.42042,-0.954684,-0.547207,2.41747,-1.76308,0.31595,1.10234,1.56671,-0.888047,0.290596,0.766887,-0.263707,0.753804,-1.95822,1.72633,-0.618984,-0.326462,0.0834161,0.291188,0.19419,-0.937227,1.08032,2.45639,1.98037,0.0588986,-0.868052,0.991446,-1.22898,-0.379178,0.168144,-0.0321908,-1.99435,2.72248,0.188094,-0.648379,0.379693,0.892427,-0.551431,-1.25889,-1.39412,2.15643,2.41506,-0.804517,-1.50976,0.477082,-0.0849217,-1.48606,0.700123,-1.64951,1.33327,0.860466,0.816614,2.03247,2.48356,1.13334,0.352252,0.362974,-0.68409,1.52862,1.7788,0.0971338,-0.204636,-0.41665,1.09129,0.241605,-0.843366,-0.323886,-0.135209,-1.45684,-0.0638838,0.0551403,-1.28361,-0.102031,-1.78014,0.0835558,0.0616651,2.08091,0.215358,-0.156988,2.7482,-7.97826,7.35533,4.32594,-8.16801,-5.91529,2.84473,10.0989,6.85045,-5.87127,-4.51245,10.2657,3.54922,0.263645,-6.09137,-6.61514,6.75839,0.187593,0.231064,0.753123,0.448781,-0.301632,-0.17289,0.763801,-0.557045,1.90301,2.70466,-1.53307,0.501666,1.3239,-0.455247,1.30132,-3.38054,-1.22582,-0.646516,0.165195,0.576662,0.384569,-1.85606,2.13944,4.86456,0.16035,-2.36326,2.69919,-3.34586,-1.03231,0.45777,-0.0876388,-5.42959,0.454257,-1.56587,0.916981,2.15526,-1.33174,-3.04029,-3.36689,5.2079,-0.692259,-1.2991,0.410512,-0.0730722,-1.27871,0.602432,-1.41935,1.14723,0.39922,0.411371,-0.775304,1.73244,2.01598,0.110085,-0.231921,-0.472204,1.2368,-27.6534,-2.93401
-156.276,0.999857,0.361593,4,15,0,216.172,-3.26221,-0.811431,0.540903,-0.647733,-1.76904,-1.05451,-2.89422,-0.709374,-0.0567374,-1.55623,1.52564,-0.41397,0.0645017,-1.84163,0.120011,-1.93309,1.18519,-0.74383,0.8708,0.551072,-2.22132,1.11622,0.275298,1.122,-1.57404,-0.0937976,-1.90137,1.54072,1.09202,0.0398538,0.480997,0.213384,0.335194,-0.341653,-1.52973,-0.761466,0.993621,0.979237,-0.0140226,0.218603,2.41489,1.39051,0.099226,-1.03842,-0.740925,-0.496661,3.62171,0.578185,1.67854,-0.144677,1.22233,-0.156376,0.279254,-0.536846,-1.94643,4.61213,0.929207,-0.280172,1.20201,-0.190483,-0.859773,-0.916381,0.111989,2.20958,4.27716,0.94833,0.216779,1.67696,-0.882729,-0.252158,-0.788237,1.27341,-1.7723,1.29435,-0.0188098,-0.234807,-0.295058,1.90133,0.454873,0.174765,-1.98854,0.867434,3.44858,-0.432428,-0.311087,-0.477417,0.148132,-0.0443486,0.110906,-0.868613,0.935147,1.44457,0.872095,12.492,3.58331,0.700855,-0.476053,0.0487011,-1.02874,0.60124,-0.165934,0.294612,-0.477247,-1.13868,0.438319,0.82522,-0.988205,-2.6989,-1.60879,-4.41553,-1.08225,-0.0865606,-2.37424,-0.228128,0.0355451,-1.01487,0.0661349,-1.06528,0.653128,-0.409904,0.479874,-2.42574,1.21894,0.300632,1.22525,-1.71889,-0.102429,-2.07635,1.6825,0.0390263,0.47101,0.208954,0.328235,-0.334559,-1.49797,-0.745656,0.972991,-0.0507856,0.791715,8.74604,5.03602,0.359368,-3.76086,-2.68341,-1.79876,2.66667,7.74163,-0.66727,5.63754,-0.721227,1.28796,-2.47601,-8.97721,3.97437,-1.19834,5.14118,-0.814726,-3.67738,-3.91951,0.478995,9.45071,1.22747,0.280587,2.17056,-1.14256,-0.32638,-1.02025,1.64823,-2.29397,-0.0648672,-0.809751,-1.01753,6.5569,1.56867,0.602693,-6.85764,2.99142,-0.624673,-0.449387,-0.689664,0.213987,-0.0640647,0.160211,-1.25477,1.35089,-0.333645,0.0341324,-0.720996,0.421382,-0.116295,0.20648,-0.334481,-0.798047,0.307198,-32.2012,-3.26221
