# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_ef1b08a1c3_model
# start_datetime = 2023-06-16 13:39:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/standata-ef1545688c3.json
# init = 2 (Default)
# random
#   seed = 236
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/model_528b3f9cfb1e303abe35a8ef32934e2e-202306161039-2-021879.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/model_528b3f9cfb1e303abe35a8ef32934e2e-profile-202306161039-2-061c09.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3.1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4.1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5.1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6.1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7.1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8.1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9.1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10.1,zs_11_1.1,zs_11_1.2,zs_11_1.3,zs_11_1.4,zs_11_1.5,zs_11_1.6,zs_11_1.7,zs_11_1.8,sds_11.1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,s_11_1.1,s_11_1.2,s_11_1.3,s_11_1.4,s_11_1.5,s_11_1.6,s_11_1.7,s_11_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.014181
# Diagonal elements of inverse mass matrix:
# 0.14269, 2.03062, 0.501184, 0.0363278, 0.0155005, 0.00866684, 0.0339854, 0.204751, 0.0798891, 0.354978, 0.102262, 0.150345, 0.0334545, 0.228605, 0.184561, 0.404839, 0.257802, 0.389716, 0.444956, 0.137581, 0.0445401, 0.00732594, 0.0851333, 0.188992, 0.129046, 0.08457, 0.201409, 0.137356, 0.0737506, 0.0710786, 0.00934138, 0.0903557, 0.191184, 0.142456, 0.0913136, 0.147098, 0.152547, 0.0840196, 0.302571, 0.0738323, 0.347432, 0.342226, 0.609559, 0.489188, 0.645446, 0.910199, 0.495602, 0.650999, 0.49848, 0.730674, 0.778665, 0.91521, 0.850645, 0.887751, 0.923787, 1.06178, 0.663353, 0.583861, 0.828141, 0.829916, 0.8185, 0.867477, 0.768788, 1.05878, 1.30863, 0.449907, 0.297243, 0.778367, 0.558523, 0.863686, 0.731908, 1.01261, 0.947287, 1.77242, 0.740679, 0.564245, 0.737931, 0.800804, 1.09266, 0.788905, 0.769759, 1.03745, 1.08342, 0.515719, 0.425603, 0.757272, 0.718618, 0.963427, 0.907713, 1.03181, 0.8913, 0.867626, 0.0854557, 0.0725281, 0.134758, 0.02555, 0.156393, 0.0829072, 0.26572, 0.168722, 0.0789364, 0.0129748, 0.00237138, 0.051435, 0.0860065, 0.156894, 0.170832, 0.182541, 0.324069, 0.11702, 0.118467, 0.272091, 0.118293, 0.116403
-268.072,0.993515,0.014181,8,255,0,314.305,0.292133,0.0560846,-1.75131,0.415595,-0.213398,-0.0669182,0.136977,1.39146,-0.149479,-2.28713,6.00792,1.00539,0.0706812,-0.652592,-1.04882,-0.449569,-0.974392,0.623028,1.08354,0.772492,0.345202,-0.0430865,-0.620444,-1.04828,0.559142,-0.41409,0.332998,1.09512,1.34632,0.688595,-0.10271,-0.470292,-0.99392,0.333472,-0.741465,0.4429,0.638423,1.24757,-0.408521,-0.358759,0.900836,2.39335,-0.917586,0.200116,0.993397,-1.72123,0.443417,0.516147,1.59548,-2.34996,0.381272,-0.695291,1.10101,-0.0161915,-0.324083,0.064091,-1.43497,1.21196,-1.13527,0.597118,2.54347,-1.74311,0.558219,-0.592737,0.0378607,0.248625,0.0968383,0.273721,0.839803,1.72495,1.56361,0.788968,-0.424399,0.342205,-0.276515,0.371697,0.408842,-0.173849,1.71299,-0.956013,0.365086,0.0160623,0.0964241,-0.21627,-0.0904746,-0.044247,0.284469,0.856899,-1.11693,-1.52798,1.82705,0.0822993,-0.848856,0.801841,1.19437,0.150142,-1.0868,0.216272,-0.470089,0.203625,0.103023,0.670363,0.124173,1.50545,0.761886,-1.1317,0.635488,0.894403,-2.22802,-0.0516189,-0.00574888,-1.91095,-0.087246,-0.0993147,-10.5217,2.49686,-1.28208,-0.402039,0.822947,8.3598,-0.898058,-13.7409,0.776653,0.0546007,-0.504122,-0.810201,-0.347288,-0.75271,0.481284,0.837024,0.464754,-0.0580084,-0.835319,-1.41132,0.752786,-0.557499,0.448323,1.47438,0.859069,-0.128138,-0.586721,-1.23998,0.416028,-0.925028,0.552547,0.796476,-0.181145,-0.15908,0.399446,1.06125,-0.406873,0.0887348,0.440489,-0.763222,0.0330804,0.102256,-0.150611,0.0244361,-0.0445619,0.0705646,-0.00103773,-0.0207708,-0.0543291,0.0458858,-0.0429822,0.0226073,0.0962975,-0.0659952,0.0211346,-0.0224414,0.0850809,0.0331386,0.0936688,0.287385,0.590288,0.535074,0.269989,-0.145231,-0.0266628,0.0358406,0.0394222,-0.0167632,0.165173,-0.0921827,0.0352031,0.0015488,-0.0177989,-0.00744599,-0.0036415,0.0234116,0.0705222,-0.0919229,-0.125751,0.150365,-0.087452,0.0826083,0.123048,0.0154681,-0.111966,0.0222811,-0.0484302,0.0209781,-0.862226,0.484169,0.681433,-1.6975,-0.0393277,-0.00437999,-1.45593,-0.0664715,-0.0756664,-22.0861,0.292133
-275.956,0.966038,0.014181,8,255,0,334.565,0.0818769,-0.164838,-0.801847,0.420487,-0.20533,-0.0038932,0.30864,1.5401,-0.0220493,-1.3841,7.78013,0.37938,0.00129392,-0.448997,-0.872762,0.183394,0.121332,0.509356,1.24778,1.40577,0.189405,-0.0967706,-0.342957,-1.00901,0.653338,-0.203311,0.429674,0.712398,1.72302,0.752688,-0.329352,-0.760774,-1.98038,1.40205,-0.457344,0.525155,1.18058,0.815125,-0.567304,0.0743295,0.0718823,0.472102,-0.811286,-2.08869,1.71085,-1.25269,0.717723,-0.504798,-0.428988,1.20202,-0.718253,0.909149,-0.945138,-0.90813,0.524299,0.0666374,-1.52337,-0.451948,-0.490931,-0.666748,-1.49708,2.39252,-0.0157953,-0.397636,0.0174965,1.8477,0.712882,0.214831,0.699673,-0.337143,-1.49714,-0.249288,0.724245,0.0721493,-0.093955,-1.61059,-1.67284,0.555838,-1.30782,0.525637,-1.42045,0.368842,0.0468771,0.124156,-1.11676,-0.569471,-0.894951,-0.277725,1.19963,1.87492,-1.07,0.144842,-0.974777,1.04977,1.46471,-0.0936567,-1.38188,1.00722,-1.20261,1.01702,0.0779083,0.701122,0.114324,1.4557,0.867561,-0.660516,0.830077,1.01598,-1.69136,0.232071,0.288751,-1.46524,0.227983,0.225779,-6.23847,3.27144,-1.5975,-0.0302896,2.40126,11.9822,-0.171547,-10.7685,0.533321,0.00181896,-0.631187,-1.2269,0.25781,0.170565,0.716038,1.75409,0.326349,-0.166738,-0.590921,-1.73855,1.12572,-0.35031,0.740338,1.22748,0.613535,-0.268463,-0.620126,-1.61425,1.14284,-0.372793,0.428068,0.962321,-0.407167,0.0533479,0.0515915,0.338838,-0.582278,-1.4991,1.22792,-0.899084,-0.0336384,-0.0285866,0.0800997,-0.0478625,0.0605833,-0.0629815,-0.0605154,0.0349379,-0.0266536,-0.00790749,-0.00858956,-0.0116657,-0.0261937,0.0418606,-0.000276362,-0.00695723,0.13331,0.051434,0.0154999,0.050481,-0.0243246,-0.108017,-0.017986,0.0522538,-0.00440434,-0.0754996,-0.0784179,0.0260561,-0.061307,0.0246404,-0.0665865,0.0172903,0.017983,-0.161754,-0.082483,-0.129626,-0.040226,0.173756,0.271567,-0.15498,-0.0759432,0.0817859,0.114113,-0.00729663,-0.10766,0.078471,-0.0936932,0.0792344,-0.573038,0.720142,0.881422,-1.46736,0.201336,0.250509,-1.27119,0.197789,0.195877,-23.1097,0.0818769
-269.254,0.993525,0.014181,8,255,0,329.03,-0.284176,-1.93762,-1.21994,0.441379,-0.37362,-0.0589268,0.145249,1.71432,0.173773,-1.92289,5.51776,1.29763,-0.00393286,-0.959869,-1.01904,-1.17132,-1.60312,0.84591,0.0665107,0.756125,0.478125,-0.145966,-0.749985,-1.19236,0.808349,-0.567917,0.716691,0.965586,1.26694,0.706645,-0.204087,-0.415126,-1.08113,0.670338,-0.955365,0.327038,0.649467,1.09656,-1.82365,0.221838,-0.57829,0.847609,-0.0744408,1.07941,-0.815812,-1.84397,0.268209,-0.762795,1.18268,-1.11891,0.94356,-0.606028,1.06679,0.682247,-0.0275398,0.0360848,1.67442,0.571088,0.683576,0.140604,1.58695,-2.3904,0.0439173,0.411726,0.0938397,-0.475097,-0.0115393,0.979537,0.453089,0.355286,0.788625,1.08996,-1.69628,0.966537,-0.230669,-0.574169,1.96607,0.445162,0.982832,-0.192884,2.19224,-0.073604,0.0746387,0.858347,-0.85591,-0.808649,-1.36087,0.000514657,-0.11419,-0.885432,0.205345,0.14467,-1.33883,1.39011,2.09343,0.44054,-1.89686,0.191598,-0.574037,0.347498,0.0505809,0.670001,0.11784,1.55182,1.30416,-0.221743,0.911962,0.941525,-0.899844,0.405005,0.471266,-0.848917,0.415154,0.434393,-6.73134,2.43542,-2.06154,-0.325144,0.801451,9.45922,0.958835,-10.61,0.981169,-0.00297373,-0.725781,-0.770521,-0.885667,-1.21216,0.639614,0.0502904,0.605756,-0.18493,-0.950187,-1.51065,1.02413,-0.719518,0.908005,1.22334,0.774876,-0.223793,-0.455209,-1.18552,0.735063,-1.04761,0.358616,0.712176,-0.489119,0.0594987,-0.155102,0.227336,-0.0199657,0.289508,-0.218808,-0.494569,-0.0275253,0.0426766,-0.0403756,0.0340482,-0.0218684,0.038495,0.0246187,-0.000993766,0.157127,0.0535907,0.0641465,0.0131942,0.148919,-0.224314,0.00412119,0.0386363,-0.459199,-0.0111531,0.946758,0.437927,0.343397,0.762235,1.05349,-1.63952,-0.0172168,-0.0428552,0.146745,0.0332263,0.0733573,-0.0143966,0.163626,-0.00549371,0.124177,-0.123825,-0.116988,-0.196877,7.44556e-05,-0.01652,-0.128096,0.0297074,-0.0677193,0.070313,0.105888,0.0222829,-0.0959447,0.00969121,-0.0290353,0.0175768,-0.289189,1.18935,1.2279,-1.17354,0.528192,0.614607,-1.10713,0.541428,0.566519,-22.3486,-0.284176
-261.436,0.937646,0.014181,8,255,0,319.816,-0.243392,-1.75862,-1.30011,0.421426,-0.361774,-0.0625737,0.107258,1.79694,0.173048,-1.74877,5.69061,1.24561,0.0291403,-0.88093,-0.843866,-1.1202,-1.43103,0.887032,0.441141,0.699564,0.573031,-0.131295,-0.655106,-1.18803,0.745925,-0.656918,0.66912,0.931438,1.29511,0.635729,-0.232487,-0.486943,-1.27177,0.820266,-0.85475,0.428398,0.799845,1.1408,-1.84973,0.202186,-0.544676,1.10269,-0.0558347,1.19733,-0.76844,-1.66603,0.289785,-0.546802,1.28844,-1.10801,0.616015,-0.539677,1.29617,0.517733,-0.534444,0.0362588,1.45417,0.768386,0.539482,-0.56425,1.81744,-2.57838,0.0368312,0.465096,0.063087,-0.0391869,-0.188821,0.937774,0.614965,0.737589,0.718324,1.10535,-1.35548,0.906159,-0.0226045,-0.54335,2.25932,0.135042,1.2604,-0.188802,1.81254,0.193638,0.103981,0.831631,-1.01562,-0.807181,-1.33679,0.542847,-0.0136684,-1.09375,0.128798,0.250317,-1.30678,1.46247,2.01432,0.532152,-1.95376,0.199565,-0.566898,0.303264,0.0587147,0.677145,0.11983,1.57096,1.24966,-0.255264,0.926304,0.925317,-0.941828,0.38261,0.438495,-0.766374,0.386801,0.358902,-7.39843,2.39817,-2.05871,-0.356082,0.610362,10.2257,0.984747,-9.95155,0.871385,0.0203855,-0.616267,-0.590338,-0.783651,-1.00109,0.620536,0.308606,0.742135,-0.170041,-0.848431,-1.53862,0.966052,-0.850778,0.86658,1.20631,0.725242,-0.265222,-0.555507,-1.45084,0.935763,-0.975102,0.488718,0.912467,-0.536022,0.0585903,-0.157839,0.319542,-0.01618,0.346968,-0.222682,-0.48279,-0.0198264,0.0467175,-0.040175,0.022336,-0.0195681,0.0469978,0.0187724,-0.0193783,0.0917393,0.0484751,0.0340343,-0.0355968,0.114657,-0.162662,0.00232357,0.0293415,-0.0355095,-0.171102,0.849772,0.557256,0.668373,0.650916,1.00162,-1.22828,-0.00235043,-0.0564978,0.234925,0.0140418,0.131057,-0.0196317,0.188469,0.0201345,0.208172,-0.254227,-0.202051,-0.334621,0.135884,-0.00342143,-0.273784,0.0322404,-0.0767274,0.0858686,0.11827,0.0312452,-0.114714,0.0117174,-0.0332852,0.017806,-0.318992,1.15756,1.15633,-1.17696,0.47813,0.547968,-0.957704,0.483368,0.448504,-22.371,-0.243392
-280.318,0.782143,0.014181,8,255,0,331.755,-0.199486,-2.45548,-1.54208,0.381261,-0.350567,-0.18067,0.101054,2.02717,-0.319352,-1.8421,5.20421,1.48142,-0.00826023,-1.84632,-1.34026,0.0152148,-1.28369,-0.699587,0.816579,0.692517,0.790687,-0.16352,-1.25702,-2.01448,0.926981,-0.729988,0.90118,1.2597,0.757784,0.744373,-0.113596,-1.11481,-1.19714,0.766902,-0.446506,0.65553,0.756802,1.11624,-0.77463,0.164273,1.1373,1.57615,1.18467,-1.5263,-0.639387,-1.33349,0.426075,-0.720336,0.58207,-0.974153,1.48734,1.39559,-1.41194,-1.53187,-2.03726,0.227565,-0.69399,1.21366,0.00832702,-0.725926,-0.0481985,0.794589,1.76715,-0.327425,0.0749852,-0.1211,0.257427,1.38392,0.909457,-0.356654,-0.366145,1.83409,-0.333052,0.890372,-0.742531,0.122227,1.3652,0.313165,1.3153,0.942958,-1.08207,0.267221,0.0361734,0.320427,0.295827,0.299677,0.654278,0.0435826,0.995856,2.58842,0.692923,0.0309653,-1.13738,1.22191,1.615,0.488527,-1.86749,-0.575274,-1.09711,1.77008,0.06951,0.698067,0.124928,1.44308,1.64277,-0.222962,0.614602,0.700879,-0.769251,0.26971,0.266082,-0.672908,0.240708,0.263876,-8.02532,1.98416,-1.82442,-0.940246,0.525906,10.5498,-1.66198,-9.58665,1.02591,-0.00572035,-1.27861,-0.928152,0.0105365,-0.888976,-0.484476,0.565495,0.599169,-0.123912,-0.952551,-1.52654,0.702451,-0.553173,0.682899,0.954579,0.830897,-0.1268,-1.24439,-1.33629,0.856045,-0.498407,0.731727,0.844771,-0.330051,0.0699927,0.484577,0.671556,0.504758,-0.650318,-0.272427,-0.568166,-0.163923,0.132459,-0.221683,0.338467,0.317587,-0.321307,-0.348601,-0.463609,-0.052039,0.0910063,0.000624404,-0.0544337,-0.00361417,0.0595824,0.13251,-0.024552,-0.107824,0.229206,1.23221,0.809755,-0.317555,-0.326006,1.63302,-0.29654,-0.0268599,0.00442137,0.0493838,0.0113282,0.0475788,0.03411,-0.0391423,0.00966628,0.00992213,0.00916037,0.00927959,0.0202599,0.00134955,0.030837,0.0801513,0.0214566,-0.0790591,0.0849347,0.112259,0.0339575,-0.129809,-0.0399873,-0.0762598,0.123038,-0.366276,1.00965,1.15138,-1.2637,0.443072,0.437112,-1.10543,0.395429,0.433488,-22.4849,-0.199486
-260.857,0.963565,0.014181,8,255,0,333.155,-0.221301,-0.482293,-3.19487,0.608142,-0.306515,-0.0513262,-0.160603,2.11044,-0.338385,-2.05403,5.11899,1.14951,-0.0307786,-1.74522,-1.35994,0.714804,-1.0493,1.05521,1.54843,0.752009,1.01638,-0.0836196,-1.54404,-2.02531,1.46402,-0.797123,0.826221,0.987018,0.658475,0.854803,-0.204145,-0.719075,-1.5172,1.58893,-1.01039,0.61895,1.32529,0.803938,-0.44263,0.328477,-0.396201,0.99972,0.577503,-0.834645,0.954365,-0.0242477,0.261086,0.142612,2.13704,0.0733272,0.153096,1.54794,-0.3206,-0.214887,0.509148,0.0814384,-0.441697,0.552564,1.40925,0.63321,1.68776,-1.49859,1.07341,0.841116,0.204267,-0.100448,-0.00968156,0.716634,0.682748,0.756875,0.273269,0.96226,-0.783036,1.12285,-0.792878,-0.143459,-0.778619,0.730497,-0.12402,1.71434,-1.46173,-0.952715,0.0516453,0.744873,-0.895653,1.07974,1.90185,0.207112,-0.120437,1.81082,-0.665368,0.0568427,-0.915884,1.1364,1.5978,0.35905,-1.12831,-0.287939,-0.579709,0.738262,0.0865518,0.647671,0.111627,1.41441,1.48941,-0.129721,0.717842,0.751657,-0.77601,0.320094,0.312934,-0.618149,0.293266,0.279553,-16.3545,3.11307,-1.56905,-0.262739,-0.822123,10.8033,-1.73219,-10.5145,0.864443,-0.0231458,-1.31242,-1.02268,0.537539,-0.789083,0.793529,1.16443,0.66926,-0.0550614,-1.01671,-1.33361,0.964023,-0.524885,0.544046,0.649927,0.687208,-0.164119,-0.578092,-1.21974,1.2774,-0.812287,0.497597,1.06545,-0.115564,0.0857607,-0.103443,0.261013,0.150778,-0.217914,0.249171,-0.00633074,0.0116141,0.174037,0.00597165,0.0124679,0.126062,-0.0261091,-0.0175,0.0414642,-0.090224,0.11287,0.287863,0.129344,0.344754,-0.306112,0.219263,0.171812,-0.112788,-0.010871,0.804676,0.766626,0.84986,0.306842,1.08048,-0.879236,-0.0409484,-0.00740899,-0.040212,0.0377267,-0.00640505,0.0885374,-0.0754915,-0.0492033,0.0423406,-0.0509113,0.0613751,0.108106,0.0117728,-0.00684596,0.102932,-0.0378213,-0.0792714,0.098357,0.138293,0.0310764,-0.0976575,-0.0249217,-0.0501748,0.0638979,-0.193208,1.06917,1.11953,-1.1558,0.476752,0.466088,-0.92068,0.436794,0.41637,-21.7088,-0.221301
